dataset_id,method,navigation_group,reference_pca_dimensions,k,local_retention,analytic_random_expectation,normalised_excess_overlap,fixed_operational_boundary,meets_boundary,evaluation_cells,n_definition
paul15,PaCMAP,relational,50,50,0.4447,0.05005005005,0.4154428872,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,2,5,1,0.005005005005,1,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,2,5,0.0618,0.005005005005,0.0570806841,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,2,5,0.0662,0.005005005005,0.0615028169,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,2,5,0.0756,0.005005005005,0.0709501006,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,2,5,0.0986,0.005005005005,0.09406579477,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,2,5,0.0922,0.005005005005,0.08763360161,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,2,5,0.0926,0.005005005005,0.08803561368,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,2,5,0.0908,0.005005005005,0.08622655936,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,2,15,1,0.01501501502,1,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,2,15,0.1417333333,0.01501501502,0.12865,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,2,15,0.1377333333,0.01501501502,0.1245890244,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,2,15,0.1868666667,0.01501501502,0.1744713415,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,2,15,0.1942,0.01501501502,0.1819164634,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,2,15,0.1993333333,0.01501501502,0.1871280488,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,2,15,0.1897333333,0.01501501502,0.1773817073,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,2,15,0.1906,0.01501501502,0.1782615854,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,2,30,1,0.03003003003,1,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,2,30,0.2238333333,0.03003003003,0.1998034056,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,2,30,0.2278333333,0.03003003003,0.2039272446,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,2,30,0.2826,0.03003003003,0.2603894737,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,2,30,0.2931333333,0.03003003003,0.2712489164,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,2,30,0.3073333333,0.03003003003,0.2858885449,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,2,30,0.2905666667,0.03003003003,0.2686027864,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,2,30,0.2903666667,0.03003003003,0.2683965944,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,2,50,1,0.05005005005,1,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,2,50,0.29246,0.05005005005,0.2551818124,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,2,50,0.30338,0.05005005005,0.2666771549,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,2,50,0.35804,0.05005005005,0.3242170285,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,2,50,0.38406,0.05005005005,0.3516079452,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,2,50,0.39996,0.05005005005,0.3683456691,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,2,50,0.38296,0.05005005005,0.3504499895,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,2,50,0.38942,0.05005005005,0.3572503477,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,5,5,0.2288,0.005005005005,0.2249207243,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,5,5,0.0958,0.005005005005,0.09125171026,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,5,5,0.0968,0.005005005005,0.09225674044,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,5,5,0.1424,0.005005005005,0.1380861167,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,5,5,0.1784,0.005005005005,0.1742672032,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,5,5,0.1662,0.005005005005,0.162005835,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,5,5,0.1864,0.005005005005,0.1823074447,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,5,5,0.1676,0.005005005005,0.1634128773,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,5,15,0.3658,0.01501501502,0.3561323171,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,5,15,0.1813333333,0.01501501502,0.1688536585,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,5,15,0.1983333333,0.01501501502,0.1861128049,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,5,15,0.2739333333,0.01501501502,0.2628652439,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,5,15,0.2901333333,0.01501501502,0.2793121951,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,5,15,0.2962666667,0.01501501502,0.2855390244,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,5,15,0.2902666667,0.01501501502,0.279447561,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,5,15,0.2875333333,0.01501501502,0.276672561,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,5,30,0.4598666667,0.03003003003,0.4431442724,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,5,30,0.2709666667,0.03003003003,0.2483959752,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,5,30,0.2768,0.03003003003,0.2544099071,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,5,30,0.3733,0.03003003003,0.3538975232,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,5,30,0.3921666667,0.03003003003,0.3733482972,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,5,30,0.4033,0.03003003003,0.3848263158,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,5,30,0.3831666667,0.03003003003,0.3640696594,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,5,30,0.3798333333,0.03003003003,0.3606331269,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,5,50,0.538,0.05005005005,0.513658588,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,5,50,0.3443,0.05005005005,0.3097531085,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,5,50,0.3477,0.05005005005,0.3133322445,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,5,50,0.4574,0.05005005005,0.4288120126,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,5,50,0.48272,0.05005005005,0.4554660485,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,5,50,0.50048,0.05005005005,0.4741617703,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,5,50,0.47322,0.05005005005,0.4454655216,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,5,50,0.48406,0.05005005005,0.4568766491,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,10,5,0.16,0.005005005005,0.1557746479,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,10,5,0.104,0.005005005005,0.09949295775,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,10,5,0.117,0.005005005005,0.1125583501,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,10,5,0.154,0.005005005005,0.1497444668,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,10,5,0.212,0.005005005005,0.2080362173,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,10,5,0.1976,0.005005005005,0.1935637827,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,10,5,0.2268,0.005005005005,0.222910664,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,10,5,0.2086,0.005005005005,0.2046191147,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,10,15,0.2933333333,0.01501501502,0.2825609756,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,10,15,0.1976666667,0.01501501502,0.1854359756,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,10,15,0.2197333333,0.01501501502,0.2078390244,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,10,15,0.2864,0.01501501502,0.2755219512,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,10,15,0.3396,0.01501501502,0.3295329268,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,10,15,0.3356666667,0.01501501502,0.3255396341,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,10,15,0.3438,0.01501501502,0.3337969512,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,10,15,0.3448,0.01501501502,0.3348121951,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,10,30,0.3863666667,0.03003003003,0.3673687307,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,10,30,0.2887333333,0.03003003003,0.2667126935,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,10,30,0.2898,0.03003003003,0.2678123839,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,10,30,0.3914333333,0.03003003003,0.3725922601,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,10,30,0.4259,0.03003003003,0.4081260062,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,10,30,0.4275333333,0.03003003003,0.4098099071,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,10,30,0.4237,0.03003003003,0.4058578947,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,10,30,0.4289333333,0.03003003003,0.4112532508,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,10,50,0.46642,0.05005005005,0.4383072497,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,10,50,0.3628,0.05005005005,0.3292278188,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,10,50,0.3612,0.05005005005,0.3275435195,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,10,50,0.4691,0.05005005005,0.441128451,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,10,50,0.50412,0.05005005005,0.4779935511,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,10,50,0.51142,0.05005005005,0.4856781665,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,10,50,0.4925,0.05005005005,0.4657613277,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,10,50,0.50934,0.05005005005,0.4834885774,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,20,5,0.1278,0.005005005005,0.1234126761,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,20,5,0.0962,0.005005005005,0.09165372233,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,20,5,0.1262,0.005005005005,0.1218046278,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,20,5,0.152,0.005005005005,0.1477344064,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,20,5,0.295,0.005005005005,0.2914537223,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,20,5,0.2472,0.005005005005,0.2434132797,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,20,5,0.3248,0.005005005005,0.3214036217,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,20,5,0.293,0.005005005005,0.289443662,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,20,15,0.2389333333,0.01501501502,0.2273317073,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,20,15,0.1998,0.01501501502,0.1876018293,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,20,15,0.2371333333,0.01501501502,0.2255042683,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,20,15,0.2734666667,0.01501501502,0.2623914634,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,20,15,0.4289333333,0.01501501502,0.4202280488,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,20,15,0.3822666667,0.01501501502,0.37285,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,20,15,0.4376666667,0.01501501502,0.4290945122,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,20,15,0.4349333333,0.01501501502,0.4263195122,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,20,30,0.3323666667,0.03003003003,0.311696904,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,20,30,0.2932,0.03003003003,0.2713176471,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,20,30,0.3025666667,0.03003003003,0.2809743034,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,20,30,0.3758333333,0.03003003003,0.3565092879,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,20,30,0.5048666667,0.03003003003,0.4895374613,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,20,30,0.4654333333,0.03003003003,0.4488832817,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,20,30,0.5049,0.03003003003,0.4895718266,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,20,30,0.5092333333,0.03003003003,0.4940393189,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,20,50,0.40814,0.05005005005,0.3769566491,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,20,50,0.37326,0.05005005005,0.3402389252,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,20,50,0.3734,0.05005005005,0.3403863014,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,20,50,0.45342,0.05005005005,0.4246223182,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,20,50,0.56652,0.05005005005,0.5436812223,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,20,50,0.53722,0.05005005005,0.5128374921,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,20,50,0.5598,0.05005005005,0.5366071654,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,20,50,0.57076,0.05005005005,0.5481446154,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,50,5,0.1008,0.005005005005,0.09627686117,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,50,5,0.095,0.005005005005,0.09044768612,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,50,5,0.1364,0.005005005005,0.1320559356,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,50,5,0.1286,0.005005005005,0.1242167002,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,50,5,0.359,0.005005005005,0.3557756539,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,50,5,0.2758,0.005005005005,0.2721571429,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,50,5,0.4136,0.005005005005,0.4106503018,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,50,5,0.3428,0.005005005005,0.339494165,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,50,15,0.1942,0.01501501502,0.1819164634,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,GLM-PCA,factor,50,15,0.1966666667,0.01501501502,0.1844207317,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,scScope,deep,50,15,0.2471333333,0.01501501502,0.2356567073,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,SAUCIE,deep,50,15,0.2430666667,0.01501501502,0.2315280488,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,UMAP,graph,50,15,0.467,0.01501501502,0.458875,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PHATE,graph,50,15,0.3794666667,0.01501501502,0.3700073171,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,t-SNE,relational,50,15,0.4908666667,0.01501501502,0.4831054878,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PaCMAP,relational,50,15,0.4704,0.01501501502,0.4623268293,0.3,True,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
heart_cell_atlas_subsampled,PCA,factor,50,30,0.2844666667,0.03003003003,0.2623139319,0.3,False,1000,"one method-dataset-reference-dimension-k analysis on the fixed 1,000-cell evaluation subset"
