dataset_id,method,family,seed,metric,value,threshold,support,n_cells,n_unit,analysis_axis,output_dimension,baseline_value,baseline_threshold,baseline_support,analysis_axis_resolved,condition_parameter,condition_numeric,condition_label,baseline_pass,condition_pass,transition,baseline_margin,condition_margin,margin_change,n_definition,upstream_pca_dimension,perturbation,level,replicate,perturbation_definition
pbmc3k,PCA,factor,0,local_retention,0.1006065201,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.0550922416,0.3,below_threshold,expression_perturbation,level,0.2,Noise 0.2,False,False,fail_to_fail,-0.2449077584,-0.1993934799,0.04551427849,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PCA,factor,1,local_retention,0.1006570634,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.0550922416,0.3,below_threshold,expression_perturbation,level,0.2,Noise 0.2,False,False,fail_to_fail,-0.2449077584,-0.1993429366,0.04556482183,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PCA,factor,0,local_retention,0.1189537528,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.0550922416,0.3,below_threshold,expression_perturbation,level,0.4,Noise 0.4,False,False,fail_to_fail,-0.2449077584,-0.1810462472,0.06386151125,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PCA,factor,1,local_retention,0.1201415214,0.3,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.0550922416,0.3,below_threshold,expression_perturbation,level,0.4,Noise 0.4,False,False,fail_to_fail,-0.2449077584,-0.1798584786,0.06504927976,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PCA,factor,0,trustworthiness,0.7731538996,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8058160309,0.9,below_threshold,expression_perturbation,level,0.2,Dropout 0.2,False,False,fail_to_fail,-0.09418396906,-0.1268461004,-0.0326621313,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.2,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PCA,factor,1,trustworthiness,0.775837896,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8058160309,0.9,below_threshold,expression_perturbation,level,0.2,Dropout 0.2,False,False,fail_to_fail,-0.09418396906,-0.124162104,-0.02997813493,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.2,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PCA,factor,0,trustworthiness,0.72828876,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8058160309,0.9,below_threshold,expression_perturbation,level,0.4,Dropout 0.4,False,False,fail_to_fail,-0.09418396906,-0.17171124,-0.07752727094,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.4,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PCA,factor,1,trustworthiness,0.7270568748,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8058160309,0.9,below_threshold,expression_perturbation,level,0.4,Dropout 0.4,False,False,fail_to_fail,-0.09418396906,-0.1729431252,-0.07875915615,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.4,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PCA,factor,0,trustworthiness,0.8718337037,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8058160309,0.9,below_threshold,expression_perturbation,level,0.2,Noise 0.2,False,False,fail_to_fail,-0.09418396906,-0.02816629629,0.06601767277,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PCA,factor,1,trustworthiness,0.8729139009,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8058160309,0.9,below_threshold,expression_perturbation,level,0.2,Noise 0.2,False,False,fail_to_fail,-0.09418396906,-0.02708609908,0.06709786998,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.2,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PCA,factor,0,trustworthiness,0.8929920643,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8058160309,0.9,below_threshold,expression_perturbation,level,0.4,Noise 0.4,False,False,fail_to_fail,-0.09418396906,-0.007007935691,0.08717603337,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PCA,factor,1,trustworthiness,0.8972786422,0.9,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.8058160309,0.9,below_threshold,expression_perturbation,level,0.4,Noise 0.4,False,False,fail_to_fail,-0.09418396906,-0.002721357847,0.09146261122,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,noise,0.4,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PHATE,graph,0,global_rank_corr,0.4693781564,0.45,pass,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.5360418404,0.45,pass,expression_perturbation,level,0.2,Dropout 0.2,True,True,pass_to_pass,0.08604184035,0.01937815639,-0.06666368396,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.2,0,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
pbmc3k,PHATE,graph,1,global_rank_corr,0.4381909136,0.45,below_threshold,2638,method-dataset-condition run; cells compute metrics and are not independent replicates,dropout_noise_perturbation,,0.5341009921,0.45,pass,expression_perturbation,level,0.2,Dropout 0.2,True,False,pass_to_fail,0.08410099211,-0.01180908639,-0.09591007851,"one method-dataset-metric-condition comparison relative to its matched baseline; comparisons are computational conditions, not independent biological replicates",,dropout,0.2,1,real PBMC3k-derived count matrix with nonzero dropout or log-scale Gaussian noise
