dataset_id,method,family,seed,metric,value,threshold,support,n_cells,n_unit,analysis_axis,upstream_pca_dimension
paul15,t-SNE,relational,0,local_retention,0.30275946275946275,0.3,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,t-SNE,relational,0,trustworthiness,0.9382511040656589,0.9,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,t-SNE,relational,0,global_rank_corr,0.614909912793217,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,t-SNE,relational,0,label_neighbor_recall,0.5104517704517705,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,PaCMAP,relational,0,local_retention,0.17855921855921855,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,PaCMAP,relational,0,trustworthiness,0.9180977279093274,0.9,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,PaCMAP,relational,0,global_rank_corr,0.6832361141490236,0.45,pass,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,PaCMAP,relational,0,label_neighbor_recall,0.5375824175824175,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,50
paul15,UMAP,graph,0,local_retention,0.13196581196581195,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,UMAP,graph,0,trustworthiness,0.8420819717162532,0.9,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,UMAP,graph,0,global_rank_corr,0.44256388117414913,0.45,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,UMAP,graph,0,label_neighbor_recall,0.442954822954823,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,PHATE,graph,0,local_retention,0.06122100122100122,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,PHATE,graph,0,trustworthiness,0.7928013610983689,0.9,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,PHATE,graph,0,global_rank_corr,0.4429680143104017,0.45,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,PHATE,graph,0,label_neighbor_recall,0.31335775335775334,0.55,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,t-SNE,relational,0,local_retention,0.21653235653235653,0.3,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
paul15,t-SNE,relational,0,trustworthiness,0.8709068381029962,0.9,below_threshold,2730,method-dataset-condition run; cells compute metrics and are not independent replicates,upstream_pca_dimension,100
