dataset_id,method,family,seed,label,n_cells_label,label_knn_recall,k,score_definition,max_marker_z,marker_supported,neighbour_supported,evidence_definition,dual_supported
pbmc3k,t-SNE,relational,0,NK cells,154,0.925974025974026,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.4709498651259416,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,PaCMAP,relational,0,B cells,342,0.9801169590643276,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.6135447815472754,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,PaCMAP,relational,0,CD14+ Monocytes,480,0.9531944444444445,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.005483740713176,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,PaCMAP,relational,0,CD4 T cells,1144,0.9424825174825175,15,fraction of same-label cells among embedding neighbours for cells in the target label,1.7858493412385443,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,PaCMAP,relational,0,CD8 T cells,316,0.7658227848101266,15,fraction of same-label cells among embedding neighbours for cells in the target label,1.6425056746997242,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,PaCMAP,relational,0,Dendritic cells,37,0.8342342342342343,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.1083136043309576,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,PaCMAP,relational,0,FCGR3A+ Monocytes,150,0.8386666666666666,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.5162981614621054,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,PaCMAP,relational,0,Megakaryocytes,15,0.7511111111111113,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.645504882252236,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True
pbmc3k,PaCMAP,relational,0,NK cells,154,0.8887445887445888,15,fraction of same-label cells among embedding neighbours for cells in the target label,2.4709498651259416,True,True,marker support is max marker-program z-score by label; neighbour support is label kNN recall,True


