dataset_id,method,family,seed,metric,value,k,n_cells,n_pcs_reference,n_definition
paul15,PHATE,graph,0,global_rank_corr,0.6013020684379641,,2730,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
paul15,PHATE,graph,0,label_neighbor_recall,0.3736996336996337,15.0,2730,50,method-dataset-seed run; per-cell neighbour labels compute the metric
paul15,t-SNE,relational,0,local_retention,0.25103785103785103,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
paul15,t-SNE,relational,0,trustworthiness,0.9395209002301725,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
paul15,t-SNE,relational,0,global_rank_corr,0.6216594588886569,,2730,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
paul15,t-SNE,relational,0,label_neighbor_recall,0.5180952380952382,15.0,2730,50,method-dataset-seed run; per-cell neighbour labels compute the metric
paul15,PaCMAP,relational,0,local_retention,0.16608058608058607,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
paul15,PaCMAP,relational,0,trustworthiness,0.9181019497680007,15.0,2730,50,method-dataset-seed run; cells compute the metric but are not independent replicates
paul15,PaCMAP,relational,0,global_rank_corr,0.6832359127410156,,2730,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
paul15,PaCMAP,relational,0,label_neighbor_recall,0.5367765567765568,15.0,2730,50,method-dataset-seed run; per-cell neighbour labels compute the metric
heart_cell_atlas_subsampled,PCA,factor,0,local_retention,0.0484,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,PCA,factor,0,trustworthiness,0.8159648959508587,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,PCA,factor,0,global_rank_corr,0.7385727892600888,,8000,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
heart_cell_atlas_subsampled,PCA,factor,0,label_neighbor_recall,0.7063416666666666,15.0,8000,50,method-dataset-seed run; per-cell neighbour labels compute the metric
heart_cell_atlas_subsampled,GLM-PCA,factor,0,local_retention,0.047891666666666666,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,GLM-PCA,factor,0,trustworthiness,0.8365554845179892,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,GLM-PCA,factor,0,global_rank_corr,0.5173644263602442,,8000,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
heart_cell_atlas_subsampled,GLM-PCA,factor,0,label_neighbor_recall,0.7971166666666667,15.0,8000,50,method-dataset-seed run; per-cell neighbour labels compute the metric
heart_cell_atlas_subsampled,scScope,deep,0,local_retention,0.006591666666666667,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,scScope,deep,0,trustworthiness,0.5411692470017968,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,scScope,deep,0,global_rank_corr,0.29679651310922983,,8000,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
heart_cell_atlas_subsampled,scScope,deep,0,label_neighbor_recall,0.22282500000000002,15.0,8000,50,method-dataset-seed run; per-cell neighbour labels compute the metric
heart_cell_atlas_subsampled,SAUCIE,deep,0,local_retention,0.06259166666666667,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,SAUCIE,deep,0,trustworthiness,0.8756103516359534,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,SAUCIE,deep,0,global_rank_corr,0.4977815276070482,,8000,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
heart_cell_atlas_subsampled,SAUCIE,deep,0,label_neighbor_recall,0.8579666666666667,15.0,8000,50,method-dataset-seed run; per-cell neighbour labels compute the metric
heart_cell_atlas_subsampled,UMAP,graph,0,local_retention,0.23546666666666666,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,UMAP,graph,0,trustworthiness,0.9669720059755129,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,UMAP,graph,0,global_rank_corr,0.30339791301304275,,8000,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
heart_cell_atlas_subsampled,UMAP,graph,0,label_neighbor_recall,0.9503333333333334,15.0,8000,50,method-dataset-seed run; per-cell neighbour labels compute the metric
heart_cell_atlas_subsampled,PHATE,graph,0,local_retention,0.18670000000000003,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,PHATE,graph,0,trustworthiness,0.9445504742802223,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,PHATE,graph,0,global_rank_corr,0.5349083992108493,,8000,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
heart_cell_atlas_subsampled,PHATE,graph,0,label_neighbor_recall,0.9367916666666666,15.0,8000,50,method-dataset-seed run; per-cell neighbour labels compute the metric
heart_cell_atlas_subsampled,t-SNE,relational,0,local_retention,0.3324916666666667,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,t-SNE,relational,0,trustworthiness,0.983373127951193,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,t-SNE,relational,0,global_rank_corr,0.5006703629748628,,8000,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
heart_cell_atlas_subsampled,t-SNE,relational,0,label_neighbor_recall,0.9608666666666665,15.0,8000,50,method-dataset-seed run; per-cell neighbour labels compute the metric
heart_cell_atlas_subsampled,PaCMAP,relational,0,local_retention,0.21415833333333337,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,PaCMAP,relational,0,trustworthiness,0.9666119489365258,15.0,8000,50,method-dataset-seed run; cells compute the metric but are not independent replicates
heart_cell_atlas_subsampled,PaCMAP,relational,0,global_rank_corr,0.5628977729244395,,8000,50,5000 sampled cell pairs per method-dataset-seed run; pairs are computational subsamples
heart_cell_atlas_subsampled,PaCMAP,relational,0,label_neighbor_recall,0.9496916666666667,15.0,8000,50,method-dataset-seed run; per-cell neighbour labels compute the metric


